campaign,zone,production_label,specie,production,yield_value,yield_unit
2021,54,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"64,0",quintal_per_hectare
2022,54,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"60,0",quintal_per_hectare
2023,54,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"60,0",quintal_per_hectare
2024,54,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"54,0",quintal_per_hectare
2025,54,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"68,0",quintal_per_hectare
2021,55,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"69,0",quintal_per_hectare
2022,55,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2023,55,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2024,55,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2025,55,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"71,0",quintal_per_hectare
2021,56,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"74,3",quintal_per_hectare
2022,56,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"74,6",quintal_per_hectare
2023,56,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"71,8",quintal_per_hectare
2024,56,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,2",quintal_per_hectare
2025,56,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"76,1",quintal_per_hectare
2021,57,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2022,57,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2023,57,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2024,57,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2025,57,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"71,0",quintal_per_hectare
2021,58,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"60,0",quintal_per_hectare
2022,58,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"58,0",quintal_per_hectare
2023,58,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"60,0",quintal_per_hectare
2024,58,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"46,0",quintal_per_hectare
2025,58,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,1",quintal_per_hectare
2021,59,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"82,0",quintal_per_hectare
2022,59,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"96,0",quintal_per_hectare
2023,59,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"92,0",quintal_per_hectare
2024,59,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"75,0",quintal_per_hectare
2025,59,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"97,0",quintal_per_hectare
2021,60,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2022,60,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"85,0",quintal_per_hectare
2023,60,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"86,0",quintal_per_hectare
2024,60,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"69,0",quintal_per_hectare
2025,60,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"85,0",quintal_per_hectare
2021,61,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"71,0",quintal_per_hectare
2022,61,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"78,0",quintal_per_hectare
2023,61,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"79,0",quintal_per_hectare
2024,61,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"61,0",quintal_per_hectare
2025,61,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"75,0",quintal_per_hectare
2021,62,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"80,0",quintal_per_hectare
2022,62,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"96,0",quintal_per_hectare
2023,62,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"92,0",quintal_per_hectare
2024,62,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"75,0",quintal_per_hectare
2025,62,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"98,0",quintal_per_hectare
2021,63,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"57,5",quintal_per_hectare
2022,63,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"54,0",quintal_per_hectare
2023,63,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2024,63,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,0",quintal_per_hectare
2025,63,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"64,0",quintal_per_hectare
2021,64,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"54,0",quintal_per_hectare
2022,64,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"50,0",quintal_per_hectare
2023,64,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"50,0",quintal_per_hectare
2024,64,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"45,0",quintal_per_hectare
2025,64,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"51,0",quintal_per_hectare
2021,65,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"58,0",quintal_per_hectare
2022,65,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"45,0",quintal_per_hectare
2023,65,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"57,0",quintal_per_hectare
2024,65,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"48,0",quintal_per_hectare
2025,65,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"49,0",quintal_per_hectare
2021,66,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"34,0",quintal_per_hectare
2022,66,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"45,0",quintal_per_hectare
2023,66,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"20,0",quintal_per_hectare
2024,66,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"18,0",quintal_per_hectare
2025,66,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"50,0",quintal_per_hectare
2021,67,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"72,0",quintal_per_hectare
2022,67,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"72,0",quintal_per_hectare
2023,67,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"77,0",quintal_per_hectare
2024,67,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2025,67,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"80,0",quintal_per_hectare
2021,68,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"73,0",quintal_per_hectare
2022,68,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"74,5",quintal_per_hectare
2023,68,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"80,0",quintal_per_hectare
2024,68,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"70,0",quintal_per_hectare
2025,68,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"85,0",quintal_per_hectare
2021,69,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2022,69,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2023,69,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2024,69,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"58,0",quintal_per_hectare
2025,69,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2021,70,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"61,0",quintal_per_hectare
2022,70,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2023,70,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2024,70,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"53,0",quintal_per_hectare
2025,70,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"69,0",quintal_per_hectare
2021,71,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2022,71,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2023,71,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"68,0",quintal_per_hectare
2024,71,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"52,0",quintal_per_hectare
2025,71,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"71,0",quintal_per_hectare
2021,72,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"72,0",quintal_per_hectare
2022,72,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"70,6",quintal_per_hectare
2023,72,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"78,0",quintal_per_hectare
2024,72,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"56,0",quintal_per_hectare
2025,72,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2021,73,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2022,73,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"59,0",quintal_per_hectare
2023,73,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,0",quintal_per_hectare
2024,73,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"56,0",quintal_per_hectare
2025,73,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2021,74,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2022,74,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,0",quintal_per_hectare
2023,74,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"60,0",quintal_per_hectare
2024,74,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"57,0",quintal_per_hectare
2025,74,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2021,76,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"78,0",quintal_per_hectare
2022,76,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"98,0",quintal_per_hectare
2023,76,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"89,0",quintal_per_hectare
2024,76,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"75,0",quintal_per_hectare
2025,76,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"92,0",quintal_per_hectare
2021,77,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2022,77,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"85,0",quintal_per_hectare
2023,77,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"84,0",quintal_per_hectare
2024,77,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"59,8",quintal_per_hectare
2025,77,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"82,9",quintal_per_hectare
2021,78,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"80,0",quintal_per_hectare
2022,78,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2023,78,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"77,0",quintal_per_hectare
2024,78,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,0",quintal_per_hectare
2025,78,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"77,1",quintal_per_hectare
2021,79,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"63,0",quintal_per_hectare
2022,79,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"53,0",quintal_per_hectare
2023,79,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2024,79,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2025,79,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"68,0",quintal_per_hectare
2021,80,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2022,80,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"92,0",quintal_per_hectare
2023,80,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"89,0",quintal_per_hectare
2024,80,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"75,0",quintal_per_hectare
2025,80,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"92,0",quintal_per_hectare
2021,81,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"50,0",quintal_per_hectare
2022,81,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"43,0",quintal_per_hectare
2023,81,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2024,81,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"52,0",quintal_per_hectare
2025,81,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"54,0",quintal_per_hectare
2021,82,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"48,0",quintal_per_hectare
2022,82,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"46,0",quintal_per_hectare
2023,82,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"54,0",quintal_per_hectare
2024,82,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"45,0",quintal_per_hectare
2025,82,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"55,0",quintal_per_hectare
2021,83,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"42,8",quintal_per_hectare
2022,83,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"24,6",quintal_per_hectare
2023,83,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"26,1",quintal_per_hectare
2024,83,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"39,7",quintal_per_hectare
2025,83,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"40,7",quintal_per_hectare
2021,84,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"35,5",quintal_per_hectare
2022,84,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"20,5",quintal_per_hectare
2023,84,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"22,4",quintal_per_hectare
2024,84,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"30,9",quintal_per_hectare
2025,84,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"33,0",quintal_per_hectare
2021,85,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2022,85,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,8",quintal_per_hectare
2023,85,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"68,0",quintal_per_hectare
2024,85,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"48,0",quintal_per_hectare
2025,85,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"70,0",quintal_per_hectare
2021,86,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2022,86,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"56,0",quintal_per_hectare
2023,86,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2024,86,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"56,0",quintal_per_hectare
2025,86,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2021,87,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"50,0",quintal_per_hectare
2022,87,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"45,0",quintal_per_hectare
2023,87,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"51,0",quintal_per_hectare
2024,87,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"32,0",quintal_per_hectare
2025,87,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"51,0",quintal_per_hectare
2021,88,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"62,0",quintal_per_hectare
2022,88,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"63,0",quintal_per_hectare
2023,88,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"63,0",quintal_per_hectare
2024,88,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"52,0",quintal_per_hectare
2025,88,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"68,0",quintal_per_hectare
2021,89,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"66,0",quintal_per_hectare
2022,89,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"58,0",quintal_per_hectare
2023,89,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"63,0",quintal_per_hectare
2024,89,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"53,0",quintal_per_hectare
2025,89,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2021,90,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"61,0",quintal_per_hectare
2022,90,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"67,0",quintal_per_hectare
2023,90,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,0",quintal_per_hectare
2024,90,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"53,0",quintal_per_hectare
2025,90,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"69,0",quintal_per_hectare
2021,91,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"81,0",quintal_per_hectare
2022,91,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"84,0",quintal_per_hectare
2023,91,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"79,0",quintal_per_hectare
2024,91,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"64,1",quintal_per_hectare
2025,91,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"79,5",quintal_per_hectare
2021,93,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2022,93,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"86,0",quintal_per_hectare
2023,93,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"84,1",quintal_per_hectare
2024,93,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,9",quintal_per_hectare
2025,93,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,1",quintal_per_hectare
2021,94,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"81,0",quintal_per_hectare
2022,94,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"84,0",quintal_per_hectare
2023,94,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"79,1",quintal_per_hectare
2024,94,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"63,9",quintal_per_hectare
2025,94,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"79,5",quintal_per_hectare
2021,95,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,0",quintal_per_hectare
2022,95,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"86,0",quintal_per_hectare
2023,95,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"84,0",quintal_per_hectare
2024,95,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"65,8",quintal_per_hectare
2025,95,Blé tendre d'hiver,triticum_aestivum,winter_common_wheat,"83,2",quintal_per_hectare
2021,01,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"42,0",quintal_per_hectare
2022,01,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"41,0",quintal_per_hectare
2023,01,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"40,0",quintal_per_hectare
2024,01,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"40,0",quintal_per_hectare
2025,01,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"36,0",quintal_per_hectare
2021,02,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"57,0",quintal_per_hectare
2022,02,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"60,5",quintal_per_hectare
2023,02,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"58,5",quintal_per_hectare
2024,02,Blé dur d'hiver,triticum_durum,winter_hard_wheat,"59,9",quintal_per_hectare
